MSE,MAE,data,model_id,seq_len,pred_len,label_len,d_model,features,e_layers,d_layers,d_ff,factor,embed,distil,description,task_name,model
0.37909623838198675,0.3978844249483927,ETTh1,ETTh1_96_96,96,96,48,256,M,1,1,256,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4305392427376186,0.4289160723600214,ETTh1,ETTh1_96_192,96,192,48,256,M,1,1,256,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4787836976276165,0.4515676980636911,ETTh1,ETTh1_96_336,96,336,48,256,M,1,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4956154535623239,0.48380900463645293,ETTh1,ETTh1_96_720,96,720,48,256,M,1,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.29529732894854654,0.34667009417522743,ETTh2,ETTh2_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.3731429699673977,0.3937092370018723,ETTh2,ETTh2_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4127681251593329,0.42839128483957767,ETTh2,ETTh2_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.42690482292943177,0.4448462682761069,ETTh2,ETTh2_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.31886853582227775,0.3563664384222135,ETTm1,ETTm1_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.36911845498161205,0.385270410707216,ETTm1,ETTm1_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.410056292643012,0.4116747025511976,ETTm1,ETTm1_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4570404418021835,0.4430283288962973,ETTm1,ETTm1_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.17805134703802594,0.25820171653702695,ETTm2,ETTm2_96_96,96,96,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.24524721213626213,0.30446780608668206,ETTm2,ETTm2_96_192,96,192,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.31375959248056784,0.34747234548795525,ETTm2,ETTm2_96_336,96,336,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4130494042399106,0.40549018282921667,ETTm2,ETTm2_96_720,96,720,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.13411926999616022,0.22686707019690508,custom,ECL_96_96,96,96,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.15321509461591973,0.2455188103636051,custom,ECL_96_192,96,192,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.1741132766764781,0.2661343101014946,custom,ECL_96_336,96,336,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.19175341416891123,0.28532351201994516,custom,ECL_96_720,96,720,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.20097501533605022,0.22930099210257812,Solar,solar_96_96,96,96,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.22544362785892194,0.25265767588228255,Solar,solar_96_192,96,192,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.23778692129302073,0.2670020563825357,Solar,solar_96_336,96,336,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.24164596323848658,0.2702905404565284,Solar,solar_96_720,96,720,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.16372208214928163,0.20453795494760693,custom,weather_96_96,96,96,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.21433792298981524,0.2507888434370558,custom,weather_96_192,96,192,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.27276332859827557,0.2946840009295394,custom,weather_96_336,96,336,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.3514087096736776,0.3449715474715301,custom,weather_96_720,96,720,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.06652520314773079,0.17133428773315879,PEMS,PEMS03_96_12,96,12,48,512,M,4,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.07453933948726946,0.17728837708488657,PEMS,PEMS03_96_24,96,24,48,512,M,4,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.09741269996538422,0.20446456266246746,PEMS,PEMS03_96_48,96,48,48,512,M,4,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.12941637853541438,0.23478444588524214,PEMS,PEMS03_96_96,96,96,48,512,M,4,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.06828023706939647,0.1682335835760448,PEMS,PEMS04_96_12,96,12,48,512,M,4,1,1024,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.07794900311202538,0.1810814281062382,PEMS,PEMS04_96_24,96,24,48,512,M,4,1,1024,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.09436220186018826,0.2024176970160857,PEMS,PEMS04_96_48,96,48,48,512,M,4,1,1024,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.10802415119219302,0.21437460232405295,PEMS,PEMS04_96_96,96,96,48,512,M,4,1,1024,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.05515176276301339,0.14919142926608928,PEMS,PEMS07_96_12,96,12,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.06820437563445056,0.1660268318866674,PEMS,PEMS07_96_24,96,24,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.07943875655688966,0.17453520566560884,PEMS,PEMS07_96_48,96,48,48,512,M,4,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.09257957146670034,0.18321508705222567,PEMS,PEMS07_96_96,96,96,48,512,M,4,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.06846852364263149,0.1654178390255222,PEMS,PEMS08_96_12,96,12,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.09028356998097264,0.18857577076743315,PEMS,PEMS08_96_24,96,24,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.11489487804644098,0.2044222340070322,PEMS,PEMS08_96_48,96,48,48,512,M,4,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.20181599399749783,0.24823667194514681,PEMS,PEMS08_96_96,96,96,48,512,M,4,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.37006576272825187,0.24704245582480533,custom,traffic_96_96,96,96,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.39513425816963477,0.2586345667575978,custom,traffic_96_192,96,192,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.41361501053083666,0.26804899045093333,custom,traffic_96_336,96,336,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4449812951546153,0.28624008747145624,custom,traffic_96_720,96,720,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
