MSE,MAE,data,model_id,seq_len,pred_len,label_len,d_model,features,e_layers,d_layers,d_ff,factor,embed,distil,description,task_name,model
0.3831866214476539,0.401370810392301,ETTh1,ETTh1_96_96,96,96,48,256,M,1,1,256,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4400795247529066,0.4382090221975496,ETTh1,ETTh1_96_192,96,192,48,256,M,1,1,256,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.47577506322523466,0.4548174341207403,ETTh1,ETTh1_96_336,96,336,48,256,M,1,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.48960923334891354,0.4787477019869139,ETTh1,ETTh1_96_720,96,720,48,256,M,1,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.2974880288463735,0.34909649559796607,ETTh2,ETTh2_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.37443486927787184,0.3952372358518269,ETTh2,ETTh2_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.41928543313781497,0.43046126459342793,ETTh2,ETTh2_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.4364388729895998,0.44894896856561295,ETTh2,ETTh2_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.31877841173787347,0.3567499016111215,ETTm1,ETTm1_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.3706408004343946,0.3859894127192949,ETTm1,ETTm1_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.40903882968356475,0.41341378670427276,ETTm1,ETTm1_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.46265671985721757,0.4488640685548783,ETTm1,ETTm1_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.1776000755992708,0.2585156936718546,ETTm2,ETTm2_96_96,96,96,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.24653359214862486,0.3031153201593895,ETTm2,ETTm2_96_192,96,192,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.30617995477903087,0.34405577966529555,ETTm2,ETTm2_96_336,96,336,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.41160742548502943,0.4028262378341478,ETTm2,ETTm2_96_720,96,720,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.13426430284803859,0.22805107162628838,custom,ECL_96_96,96,96,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.1548021251420623,0.2469777538240673,custom,ECL_96_192,96,192,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.17035064992565793,0.2637893519970366,custom,ECL_96_336,96,336,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.2019502448434479,0.294860239137613,custom,ECL_96_720,96,720,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.20012425885549992,0.22828634303419698,Solar,solar_96_96,96,96,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.22826082928676658,0.2545913630487752,Solar,solar_96_192,96,192,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.23873244556155904,0.26696140500596527,Solar,solar_96_336,96,336,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
0.2413738511269175,0.2704438984722742,Solar,solar_96_720,96,720,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,LinearFormer
